Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1500253,2/18/15,0:42,2/18/15,0:42,ARBOURS DR / DUNLAP,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1500263,2/18/15,21:28,2/18/15,21:28,UNIVERSITY AVENUE E / N MARKET ST,WARRANT-IN STATE,ARREST,0
II1500265,2/19/15,4:02,2/19/15,4:01,OREGON ST W / GOODWIN,CONTROLLED SUBSTANCE-POSSESSION,ARREST,0
II1500267,2/19/15,16:52,2/19/15,16:52,EMPTY TOMB,WARRANT-IN STATE,ARREST,0
II1500272,2/20/15,12:12,2/20/15,12:12,PARKING LOT B-22,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1500275,2/20/15,20:53,2/20/15,20:53,MAIN LIBRARY,HARASSMENT BY ELECTRONIC COMMUNICAT,STUDENT DISCIPLINE REFERRAL,0
II1500278,2/20/15,22:39,2/20/15,22:39,GREEN ST / FIFTH ST,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,0
AI150530062,2/21/15,2:12,2/21/15,2:12,GREEN/WRIGHT,LIQUOR,STUDENT DISCIPLINE REFERRAL,47
AR150520021,2/21/15,0:48,2/21/15,0:48,BUSEY RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,50
II1500280,2/21/15,2:10,2/21/15,2:10,DANIEL ST E / FIFTH,OTHER CRIMINAL OFFENSES,ARREST,0
II1500281,2/21/15,2:26,2/21/15,2:26,HEALEY ST W / PRAIRIE ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1500284,2/21/15,21:36,2/21/15,21:36,FIFTH ST / GREEN ST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
FI150530078,2/22/15,3:02,2/22/15,3:02,700 S GREGORY,DRUGS,STUDENT DISCIPLINE REFERRAL,26
II1500287,2/22/15,0:51,2/22/15,0:51,COLUMBIA / WALNUT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500288,2/22/15,1:18,2/22/15,1:18,1200 blk of NEVADA W,BATTERY-DOMESTIC,ARREST,0
II1500292,2/22/15,15:02,2/19/15,0:01,GREGORY PLACE,FRAUD-CREDIT CARD,ADMIN. CLOSE,25
CC1500831,2/23/15,0:00,1/30/15,20:53,S FOURTH ST / E GREEN ST,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1501058,2/23/15,0:00,2/7/15,22:35,MURPHYS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,10
II1500296,2/23/15,7:06,2/22/15,17:00,COBLE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,18
CC1500871,2/24/15,0:00,2/1/15,0:07,100 blk of GREEN ST E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1500879,2/24/15,0:00,2/1/15,0:30,blk of S THIRD ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1501028,2/24/15,0:00,2/5/15,12:00,300 blk of GREEN ST E,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
CC1501061,2/24/15,0:00,2/7/15,23:23,HIGH DIVE,ALCOHO/LIQ MINOR PRESENT/TEEN EVENT,REPORTED TO OTHER AGENCY,0
CC1501063,2/24/15,0:00,2/7/15,23:45,600 blk of DANIEL ST E,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,18
CC1501065,2/24/15,0:00,2/8/15,0:35,JOES BREWERY,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1501142,2/24/15,0:00,2/11/15,4:30,SKELTON PLACE,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,0
CC1501183,2/24/15,0:00,2/12/15,12:12,SMOKE SHACK,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1501190,2/24/15,0:00,12/20/14,18:00,1000 blk of S FIRST ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1501292,2/24/15,0:00,2/10/15,16:30,400 blk of E GREEN ST,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,0
CC1501562,2/24/15,0:00,2/2/15,21:20,blk of UNIVERSITY AV E,ASSIST OTHER POLICE DEPT,REPORTED TO OTHER AGENCY,36
II1500309,2/24/15,22:06,2/24/15,22:06,OREGON / GOODWIN,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1500312,2/25/15,13:30,2/24/15,3:00,DCL,THEFT-RETAIL,ADMIN. CLOSE,1
II1500313,2/25/15,16:30,2/25/15,14:00,ALTGELD HALL,THEFT UNDER,ADMIN. CLOSE,47
II1500315,2/25/15,17:11,2/25/15,17:11,PARKING LOT B-1,STALKING,ARREST,0
II1500316,2/25/15,18:41,1/30/15,13:00,CARR RESIDENCE HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,41
00256-2015,2/27/15,9:00,1/28/15,16:00,UNIVERSITY HOUSING,STALKING,STUDENT DISCPLINE REFERRAL,34
00283-2015,2/27/15,9:00,2/7/15,0:00,UNKNOWN,SEX OFFENSE,ADMIN CLOSED,0
00332-2015,2/27/15,9:00,2/13/15,16:50,FAR DINING HALL,LIQUOR,STUDENT DISCPLINE REFERRAL,34
00406-2015,2/27/15,9:00,2/22/15,1:25,TRELEASE RESD HALL,LIQUOR,STUDENT DISCPLINE REFERRAL,41
II1500323,2/27/15,0:15,2/27/15,0:15,100 blk of GREEN E,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,0
II1500324,2/27/15,1:06,2/27/15,1:06,RANDOLPH / UNIVERSITY,POSS OF DRUG PARAPHENALIA,ARREST,0
II1500333,2/27/15,21:45,2/27/15,21:45,EUCLID ST / ARMORY ST E,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,0
AI150590058,2/28/15,2:00,2/28/15,2:00,PAR BUS STOP,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
FI150590058,2/28/15,2:00,2/28/15,2:00,MTD BUS,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
FI150590420,2/28/15,22:51,2/28/15,22:51,LEONARD RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,0
II1500337,2/28/15,0:36,2/28/15,0:36,FIFTH / CHALMERS,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,0
II1500338,2/28/15,0:35,2/28/15,0:35,PARKING LOT F-11,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,0
II1500343,2/28/15,12:50,2/28/15,12:50,FAB LAB,HARASSMENT BY ELECTRONIC COMMUNICAT,ADMIN. CLOSE,36
II1500344,2/28/15,14:53,1/1/15,8:00,LEONARD RESIDENCE HALL,DECEPTIVE PRACTICES,ADMIN. CLOSE,32
II1500345,3/1/15,2:02,3/1/15,2:02,FOURTH ST S / HEALEY ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1500346,3/1/15,2:40,3/1/15,2:38,FAT SANDWICH,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,0
CC1501244,3/2/15,0:00,2/13/15,15:00,500 blk of S SIXTH ST,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,9
CC1501249,3/2/15,0:00,2/13/15,23:15,200 blk of E JOHN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CC1501374,3/2/15,0:00,2/16/15,21:46,100 blk of E HEALEY ST,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,0
CC1501511,3/2/15,0:00,2/22/15,20:15,CIRCLE K,HARASSMENT BY TELEPHONE,REPORTED TO OTHER AGENCY,0
II1500358,3/2/15,15:00,2/24/15,16:00,NATIVE AMERICAN HOUSE,CRIMINAL DAMAGE GOVT SUPPORT PROP,UNFOUNDED,24
CC1501301,3/3/15,0:00,2/15/15,10:00,500 blk of N FAIR ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1501420,3/3/15,0:00,2/20/15,0:15,1000 blk of FIRST ST S,DAMAGING PROPERTY,REPORTED TO OTHER AGENCY,0
FI150620460,3/3/15,23:31,3/3/15,23:31,FOURTH/ARMORY,LIQUOR,STUDENT DISCIPLINE REFERRAL,31
II1500360,3/3/15,8:48,3/2/15,16:00,KRANNERT CENTER,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,19
II1500363,3/3/15,19:31,3/3/15,19:31,VAN DOREN RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,34
II1500364,3/3/15,20:10,3/3/15,20:10,ACES LIBRARY,TRESPASS NOTICE,ADMIN. CLOSE,36
II1402245,3/4/15,22:28,3/4/15,22:28,200 blk of GREEN E,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,0
II1500368,3/4/15,18:01,3/4/15,18:01,GREEN STREET E / SIXTH ST E,WARRANT-IN STATE,ARREST,14
II1500371,3/4/15,21:26,3/4/15,9:00,SIXTH ST S / GREGORY DR E,THEFT UNDER,ADMIN. CLOSE,34
FI150640033,3/5/15,2:31,3/5/15,2:31,LINCOLN/INDIANA,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1500374,3/5/15,13:44,2/24/15,13:00,CRCE,THEFT UNDER,UNFOUNDED,50
AI150650505,3/6/15,19:24,3/6/15,19:24,103 GREGORY #272,LIQUOR,STUDENT DISCIPLINE REFERRAL,34
AI150650556,3/6/15,20:46,3/6/15,20:46,1107 S. SECOND #8,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
CC1501329,3/6/15,0:00,3/6/15,8:30,400 blk of GREEN ST E,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,0
CC1501817,3/6/15,0:00,3/6/15,10:42,900 blk of LOCUST ST,ADULT RESPONSIBILITY,REPORTED TO OTHER AGENCY,0
CC1501821,3/6/15,0:00,3/6/15,12:55,500 blk of THIRD ST S,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1501822,3/6/15,0:00,3/6/15,15:14,SECOND ST S / DANIEL,LIQUOR-SALE TO MINORS/DRUNKARDS,REPORTED TO OTHER AGENCY,0
FI150650222,3/6/15,12:05,3/6/15,12:05,MUSIC BUILDING,LIQUOR,STUDENT DISCIPLINE REFERRAL,25
FI150650663,3/6/15,23:44,3/6/15,23:44,57 E. ARMORY,LIQUOR,STUDENT DISCIPLINE REFERRAL,30
II1500382,3/6/15,10:16,3/6/15,10:16,LOCUST / DANIEL,MIP ALCOHOL/LIQUOR,ARREST,0
II1500384,3/6/15,11:20,3/6/15,11:20,THIRD ST / HEALEY ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,0
II1500385,3/6/15,12:16,3/6/15,12:16,ARMORY AVE / ARBOR ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,ARREST,0
II1500387,3/6/15,12:48,3/6/15,12:48,ENGINEERING HALL,THEFT UNDER,ADMIN. CLOSE,11
II1500392,3/6/15,14:22,3/6/15,8:00,PARKING LOT E-28,BURGLARY FROM MOTOR VEHICLE,CLEARED EXCEPT. REFUSAL TO COO,0
II1500393,3/6/15,16:14,3/6/15,16:14,BLASIDELL RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,41
II1500396,3/6/15,17:54,3/6/15,17:54,BLAISDELL RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,41
II1500399,3/6/15,22:28,3/6/15,22:28,GREEN E / SIXTH,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,14
LT15-02,3/6/15,8:00,3/6/15,UNKNOWN,"3900 S. Las Vegas Blvd; Las Vegas, NV",Motor Vehicle Theft,REPORTED TO OTHER AGENCY,0
AI150660043,3/7/15,1:11,3/7/15,1:11,BROMLEY HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
CC1501839,3/7/15,0:00,3/6/15,11:00,300 blk of SPRINGFIELD AV E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
II1500403,3/7/15,21:57,3/7/15,21:57,FIRSTS ST S / SPRINGFIELD AVE,MIP ALCOHOL/LIQUOR,ARREST,0
II1500409,3/9/15,11:16,3/9/15,11:16,CLYBORNS,THEFT UNDER,ADMIN. CLOSE,14
II1500410,3/9/15,11:55,3/9/15,8:45,GOODWIN / GREEN,THEFT UNDER,ADMIN. CLOSE,16
II1500411,3/9/15,16:10,3/9/15,10:55,ISR FOOD SERVICE,THEFT UNDER,ADMIN. CLOSE,16
II1500415,3/9/15,21:19,3/9/15,19:30,WARDALL RESIDENCE HALL,THEFT OVER,ADMIN. CLOSE,16
II1500418,3/9/15,23:57,3/9/15,23:57,TOWNSEND RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,16
CC1500273,3/10/15,0:00,1/10/15,12:00,E STOUGHTON ST / WRIGHT,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1500607,3/10/15,0:00,1/24/15,4:05,blk of E HEALEY ST,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,0
CC1500616,3/10/15,0:00,1/23/15,19:00,DANIEL ST / THIRD,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1500622,3/10/15,0:00,1/24/15,14:05,300 blk of E CLARK ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1500625,3/10/15,0:00,1/21/15,15:00,S FOURTH ST / DANIEL,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,21
CC1500642,3/10/15,0:00,1/25/15,2:00,600 blk of E DANIEL ST,THEFT OVER,REPORTED TO OTHER AGENCY,18
CC1500668,3/10/15,0:00,1/23/15,19:30,HOT 105.5 FM,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1500676,3/10/15,0:00,1/26/15,17:00,blk of DANIEL ST E,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1500726,3/10/15,0:00,1/27/15,19:30,400 blk of SPRINGFIELD AV E,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1500962,3/10/15,0:00,2/4/15,7:15,STRATTON ES,ASSIST SICK & INJURED,REPORTED TO OTHER AGENCY,0
CC1501025,3/10/15,0:00,2/12/15,11:25,100 blk of SPRINGFIELD AV E,NARCOTICS UNIT,REPORTED TO OTHER AGENCY,0
CC1501208,3/10/15,0:00,2/13/15,1:15,500 blk of HEALEY ST E,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,0
CC1501360,3/10/15,0:00,2/11/15,18:00,300 blk of S SECOND ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1501426,3/10/15,0:00,2/12/15,15:30,PARKETTE 154,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501431,3/10/15,0:00,2/20/15,11:05,READY SCHOOL,CANNABIS POSS 30 G AND UNDER - OLD,REPORTED TO OTHER AGENCY,0
CC1501436,3/10/15,0:00,2/3/15,8:00,FOURTH ST S / DANIEL,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,40
CC1501456,3/10/15,0:00,2/20/15,23:50,100 blk of JOHN ST E,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1501479,3/10/15,0:00,2/21/15,1:00,GREEN ST E / THIRD,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501482,3/10/15,0:00,2/21/15,18:05,HOMETOWN PANTRY,THEFT GENERALLY,REPORTED TO OTHER AGENCY,0
CC1501535,3/10/15,0:00,2/22/15,20:30,400 blk of CHALMERS ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,27
CC1501538,3/10/15,0:00,2/21/15,22:00,300 blk of ARMORY AV E,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501549,3/10/15,0:00,2/24/15,9:10,blk of E UNIVERSITY AVE,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501577,3/10/15,0:00,2/25/15,12:33,200 blk of WHITE ST E,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1501628,3/10/15,0:00,2/26/15,15:00,300 blk of WHITE E,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1501788,3/10/15,0:00,3/3/15,23:00,ALPHA EPSILON,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501825,3/10/15,0:00,3/6/15,16:37,CHALMERS ST / FIRST STREET,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CC1501868,3/10/15,0:00,3/8/15,0:20,E JOHN ST / S THIRD ST,TRESPASS-VEHICLE,REPORTED TO OTHER AGENCY,0
FI150690023,3/10/15,2:05,3/10/15,2:05,THIRD/GREEN,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1500423,3/10/15,12:17,3/7/15,11:30,PARKING LOT E-11,THEFT UNDER,PENDING,17
II1500425,3/10/15,14:34,3/10/15,8:00,MEDICAL SCIENCES BUILDING,BURGLARY FROM MOTOR VEHICLE,PENDING,15
II1500426,3/10/15,15:16,3/4/15,16:00,LINCOLN HALL,THEFT OVER,PENDING,47
CC1501072,3/11/15,0:00,2/8/15,2:30,100 blk of DANIEL ST E,TRESPASSING,REPORTED TO OTHER AGENCY,0
CC1501461,3/11/15,0:00,2/21/15,3:30,300 blk of E DANIEL ST,DAMAGING PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501498,3/11/15,0:00,2/22/15,4:00,E UNIVERSITY AVE / N MARKET ST,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,0
CC1501871,3/11/15,0:00,3/8/15,0:30,200 blk of DANIEL ST E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
II1500429,3/11/15,12:35,3/10/15,20:00,PARKING LOT F-4,CRIMINAL DAMAGE TO PROPERTY,PENDING,17
AI150710026,3/12/15,1:30,3/12/15,1:30,GREEN/MATHEWS,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
CC1501212,3/12/15,0:00,2/13/15,4:00,300 blk of JOHN ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
FI150710480,3/12/15,22:10,3/12/15,22:10,KCPA BLUE LOT,LIQUOR,ADMIN. CLOSED,19
II1500437,3/12/15,20:22,3/12/15,18:30,CAMPUS REC OUTDOOR,THEFT UNDER,ADMIN. CLOSE,33
II1500440,3/12/15,22:43,3/12/15,22:43,NEVADA ST W / GOODWIN,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,50
II1500441,3/12/15,23:09,3/12/15,23:09,GREEN S / SECOND,POSSESSION OF CANNABIS,ARREST,0
LT15-03,3/12/15,0:20,3/12/15,0:20,3614 Euclid Ave; Cleveland. OH,Robbery,REPORTED TO OTHER AGENCY,0
CSA15-8,3/13/15,11:32,1/30/15,UNKNOWN,FRATERNITY,SEX OFFENSE,ADMIN. CLOSED,0
II1500442,3/13/15,1:13,3/13/15,1:13,ALPHA GAMMA RHO,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,30
II1500443,3/13/15,1:16,3/13/15,1:16,FIRST ST / WHITE ST,RESIST/OBSTRUCT/DISARM AN OFFICER,PENDING,0
FI150730019,3/14/15,0:42,3/14/15,0:42,PARKING LOT E-38,DRUGS,STUDENT DISCIPLINE REFERRAL,17
FI150730478,3/14/15,23:37,3/14/15,23:37,PARKING LOT C-10,LIQUOR,ADMIN. CLOSED,17
II1500447,3/14/15,23:50,3/13/15,23:50,UNIVERSITY / GUARDIAN,DEL/MANUF CANNABIS OVER 30 G -FEL,PENDING,36
II1500450,3/14/15,17:46,3/14/15,17:46,GREEN STREET E / LOCUST STREET,WARRANT-IN STATE,ARREST,0
FI150740039,3/15/15,1:31,3/15/15,1:31,BOUSFIELD RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,34
FI150740324,3/15/15,17:13,3/15/15,17:13,ILLINI UNION HOTEL,LIQUOR,ADMIN. CLOSED,47
II1500452,3/15/15,2:03,3/15/15,2:03,CVS PARKING LOT,WARRANT-IN STATE,ARREST,0
II1500463,3/16/15,13:40,3/13/15,17:00,STOCK PAVILION,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,36
II1500464,3/16/15,14:12,8/1/14,8:00,WILLARD AIRPORT,THEFT OVER,ADMIN. CLOSE,0
II1500466,3/16/15,14:32,3/16/15,14:00,PARKING LOT E-15,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
II1500469,3/16/15,19:14,3/16/15,19:14,SECOND STREET S / STOUGHTON STREET,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500470,3/16/15,20:03,3/16/15,20:03,GREEN ST E / FOURTH ST,WARRANT-IN STATE,ARREST,0
II1500530,3/16/15,17:20,3/16/15,17:00,PARKING LOT F-16,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,0
II1500472,3/17/15,1:14,3/17/15,1:14,PARK / FIFTH,WARRANT-IN STATE,ARREST,17
II1500474,3/17/15,14:54,3/17/15,10:40,HUFF HALL,THEFT UNDER,ADMIN. CLOSE,35
FI150780040,3/19/15,2:09,3/19/15,2:09,MATHEWS/NEVADA,LIQUOR,STUDENT DISCIPLINE REFERRAL,15
II1500482,3/19/15,8:02,3/19/15,8:01,GREEN / LINCOLN,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,0
II1500483,3/19/15,12:09,3/18/15,18:30,SOCCER FIELDS,THEFT UNDER,ADMIN. CLOSE,0
II1500491,3/20/15,11:55,3/19/15,20:00,WOHLERS HALL,THEFT OVER,ADMIN. CLOSE,36
II1500494,3/20/15,23:34,3/20/15,23:34,FIFTH ST / HILL ST,CONTROLLED SUBSTANCE-POSSESSION,ARREST,0
II1500497,3/21/15,23:33,3/21/15,23:33,FLORIDA AVE W / BUSEY AVE,DRIVING UNDER INFLUENCE-DRUGS,ARREST,40
CC1501325,3/25/15,0:00,2/13/15,18:00,500 blk of S FIRST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501375,3/25/15,0:00,2/9/15,0:01,100 blk of E CLARK ST,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1501448,3/25/15,0:00,2/20/15,22:36,BROTHER'S BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
CC1501455,3/25/15,0:00,2/21/15,0:12,WHITE HORSE INN,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1501458,3/25/15,0:00,2/21/15,1:08,CLYBOURNE'S,OTHER MISC/CPD ORDINANCE,REPORTED TO OTHER AGENCY,14
CC1501489,3/25/15,0:00,2/21/15,22:51,WHITE HORSE BAR,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1501492,3/25/15,0:00,2/22/15,0:12,1100 blk of EUCLID ST,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1501494,3/25/15,0:00,2/22/15,1:10,ILLINI INN,ALCOHO/LIQ MINOR PRESENT/TEEN EVENT,REPORTED TO OTHER AGENCY,0
CC1501685,3/25/15,0:00,3/1/15,2:00,FOURTH / JOHN,BATTERY,REPORTED TO OTHER AGENCY,0
CC1501797,3/25/15,0:00,3/5/15,18:00,SIGMA ALPHA MU,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1501801,3/25/15,0:00,3/5/15,20:36,FIRST ST S / HEALEY,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1501818,3/25/15,0:00,3/6/15,10:45,DANIEL ST / FIRST ST,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,0
CC1501918,3/25/15,0:00,2/9/15,12:00,FYXIT,POSSESSION STOLEN PROPERTY,REPORTED TO OTHER AGENCY,0
CC1501991,3/25/15,0:00,3/12/15,0:49,200 blk of AVONDALE AV,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,0
CC1502099,3/25/15,0:00,3/15/15,1:43,200 blk of W JOHN ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,0
CC1502102,3/25/15,0:00,3/15/15,3:05,400 blk of HEALEY ST E,TRESPASS-RESIDENCE,REPORTED TO OTHER AGENCY,0
II1500510,3/26/15,20:02,3/26/15,20:02,700 blk of COLORADO AVE E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1501490,3/27/15,0:00,2/21/15,23:02,LOCUST ST / E GREEN ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,0
CC1501575,3/27/15,0:00,2/25/15,11:00,600 blk of SPRINGFIELD W,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,0
CC1502157,3/27/15,0:00,3/16/15,19:14,200 blk of SPRINGFIELD AV E,UNLAWFUL POSS FIREARM & AMMUNITION,REPORTED TO OTHER AGENCY,0
II1500511,3/27/15,6:23,3/27/15,4:00,ROGER ADAMS LAB,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,15
II1500513,3/27/15,17:13,3/27/15,17:13,ABBOTT POWER PLANT,TRESPASS-STATE SUPPORTED LAND,STUDENT DISCIPLINE REFERRAL,0
II1500514,3/28/15,5:19,3/16/15,15:00,CENTRAL IL ISLAMIC MOSQUE,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
II1500516,3/28/15,17:24,3/28/15,17:24,GREGORY DR / THIRD ST,WARRANT-IN STATE,ARREST,34
II1500518,3/29/15,16:39,3/29/15,16:39,LOGAN ST / WALNUT,WARRANT-IN STATE,ARREST,0
II1500520,3/29/15,23:40,3/29/15,23:40,SOUTH CHINA RESTAURANT,WARRANT-IN STATE,ARREST,0
CC1502063,3/30/15,0:00,3/14/15,0:45,E JOHN ST / SECOND,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502068,3/30/15,0:00,3/13/15,20:00,"RED LION, CH",THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1502088,3/30/15,0:00,3/13/15,21:08,"FIREHAUS, CH",THEFT UNDER,REPORTED TO OTHER AGENCY,14
CC1502093,3/30/15,0:00,3/14/15,22:54,MCDONALDS,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1502188,3/30/15,0:00,3/7/15,21:00,EUCLID ST / ARMORY,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1502203,3/30/15,0:00,3/17/15,22:33,UNIVERSITY AV / RANDOLPH ST,ASSIST SICK & INJURED,REPORTED TO OTHER AGENCY,0
CC1502254,3/30/15,0:00,3/18/15,21:00,200 blk of CHALMERS ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502279,3/30/15,0:00,3/20/15,2:49,200 blk of JOHN ST E,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,0
CC1502297,3/30/15,0:00,3/20/15,11:00,GREEN ST E / FOURTH STREET,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1502303,3/30/15,0:00,2/23/15,16:40,POT BELLY,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1502341,3/30/15,0:00,3/21/15,16:20,SECOND ST / E SPRINGFIELD AVE,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
